# User Mode 0 Bitstream Sequence
##############################
# Data for QCM_NW
# CMD  ADDRESS      DATA
w      08198080c34    92c57f0c
w      08198080c38    94960600
w      08198080c3c    91a2ff30
w      08198080c40    9294ff14
w      08198080c44    9295ffd8
w      08198080c48    92960303
w      08198080c4c    9399f808
w      08198080c50    939a1f01
w      08198080c54    93437c04
w      08198080c58    91c04040
w      08198080c5c    9468fcdc
w      08198080c60    94690301
w      08198080c64    946f7c44
w      08198080c68    94790f07
w      08198080c6c    934f1818
w      08198080c70    93900700
w      08198080c74    93910f00
w      08198080c78    9390f000
w      08198080c7c    9394ff20
w      08198080c80    9395ff00
w      08198080c84    9396ff80
w      08198080c88    93970707
w      08198080c8c    9370ff24
w      08198080c90    9371fff4
w      08198080c94    9374ff24
w      08198080c98    9375fff4
w      08198080c9c    93411f0a
w      08198080ca0    9342ff4a
w      08198080ca4    93430301
w      08198080ca8    93451f12
w      08198080cac    9346ff52
w      08198080cb0    93470302
w      08198080cb4    934cff70
w      08198080cb8    934dffd9
w      08198080cbc    934eff01
w      08198080cc0    934f0300
w      08198080cc4    9358ff60
w      08198080cc8    9359ffc4
w      08198080ccc    935afffe
w      08198080cd0    935b0303
w      08198080cd4    935cff60
w      08198080cd8    935dffc4
w      08198080cdc    935efffe
w      08198080ce0    935f0303
w      08198080ce4    96f4fff0
w      08198080ce8    96f5ffff
w      08198080cec    96f6ffff
w      08198080cf0    96f7ffff
w      08198080cf4    96f8ffff
w      08198080cf8    96f9ffff
w      08198080cfc    96faffff
w      08198080d00    96fbffff
w      08198080d04    92c61000
w      08198080d08    947cff00
w      08198080d0c    947dff00
w      08198080d10    947eff00
w      08198080d14    947f0300
w      08198080d18    9490ff00
w      08198080d1c    9491ff00
w      08198080d20    9492ff00
w      08198080d24    94930300
w      08198080d28    9474fe00
w      08198080d2c    9475ff00
w      08198080d30    94767f40
w      08198080d34    94c0e000
w      08198080d38    94c1ff00
w      08198080d3c    94c21f02
w      08198080d40    9438ff32
w      08198080d44    92c80100
w      08198080d48    91680c0c
w      08198080d4c    939b1010
w      08198080d50    936e0800
w      08198080d54    9380ff00
w      08198080d58    9382ffff
w      08198080d5c    938eff40
w      08198080d60    938cff65
w      08198080d64    937affff
w      08198080d68    937b0101
w      08198080d6c    9378ffff
w      08198080d70    93790101
w      08198080d74    93863f00
w      08198080d78    93843f00
w      08198080d7c    96d70200
w      08198080d80    d0000006
w      08198080d84    1048000f
w      08198080d88    610701c0
w      08198080d8c    f00002f1
w      08198080d90    00000000
w      08198080d94    91c80100
w      08198080d98    96ec2e24
w      08198080d9c    924c1000
w      08198080da0    92980300
w      08198080da4    92c4c000
w      08198080da8    92c57f0c
w      08198080dac    94960600
w      08198080db0    91a2ff30
w      08198080db4    9294ff14
w      08198080db8    9295ffd8
w      08198080dbc    92960303
w      08198080dc0    9399f808
w      08198080dc4    939a1f01
w      08198080dc8    93437c04
w      08198080dcc    91c04040
w      08198080dd0    9468fcdc
w      08198080dd4    94690301
w      08198080dd8    946f7c44
w      08198080ddc    94790f07
w      08198080de0    934f1818
w      08198080de4    93900700
w      08198080de8    93910f00
w      08198080dec    9390f000
w      08198080df0    9394ff20
w      08198080df4    9395ff00
w      08198080df8    9396ff80
w      08198080dfc    93970707
w      08198080e00    9370ff24
w      08198080e04    9371fff4
w      08198080e08    9374ff24
w      08198080e0c    9375fff4
w      08198080e10    93411f0a
w      08198080e14    9342ff4a
w      08198080e18    93430301
w      08198080e1c    93451f12
w      08198080e20    9346ff52
w      08198080e24    93470302
w      08198080e28    934cff70
w      08198080e2c    934dffd9
w      08198080e30    934eff01
w      08198080e34    934f0300
w      08198080e38    9358ff60
w      08198080e3c    9359ffc4
w      08198080e40    935afffe
w      08198080e44    935b0303
w      08198080e48    935cff60
w      08198080e4c    935dffc4
w      08198080e50    935efffe
w      08198080e54    935f0303
w      08198080e58    96f4fff0
w      08198080e5c    96f5ffff
w      08198080e60    96f6ffff
w      08198080e64    96f7ffff
w      08198080e68    96f8ffff
w      08198080e6c    96f9ffff
w      08198080e70    96faffff
w      08198080e74    96fbffff
w      08198080e78    92c61000
w      08198080e7c    947cff00
w      08198080e80    947dff00
w      08198080e84    947eff00
w      08198080e88    947f0300
w      08198080e8c    9490ff00
w      08198080e90    9491ff00
w      08198080e94    9492ff00
w      08198080e98    94930300
w      08198080e9c    9474fe00
w      08198080ea0    9475ff00
w      08198080ea4    94767f40
w      08198080ea8    94c0e000
w      08198080eac    94c1ff00
w      08198080eb0    94c21f02
w      08198080eb4    9438ff32
w      08198080eb8    92c80100
w      08198080ebc    91680c0c
w      08198080ec0    939b1010
w      08198080ec4    936e0800
w      08198080ec8    9380ff00
w      08198080ecc    9382ffff
w      08198080ed0    938eff40
w      08198080ed4    938cff65
w      08198080ed8    937affff
w      08198080edc    937b0101
w      08198080ee0    9378ffff
w      08198080ee4    93790101
w      08198080ee8    93863f00
w      08198080eec    93843f00
w      08198080ef0    96d70200
w      08198080ef4    d0000006
w      08198080ef8    1048000f
w      08198080efc    610701c0
w      08198080f00    f00002f1
w      08198080f04    00000000
w      08198080f08    91c80100
w      08198080f0c    96ec2e04
w      08198080f10    924c1000
w      08198080f14    92980300
w      08198080f18    92c4c000
w      08198080f1c    92c57f0a
w      08198080f20    94960600
w      08198080f24    91a2ff78
w      08198080f28    9294ff14
w      08198080f2c    9295ffd8
w      08198080f30    92960303
w      08198080f34    9399f810
w      08198080f38    939a1f02
w      08198080f3c    93437c08
w      08198080f40    91c04040
w      08198080f44    9468fcdc
w      08198080f48    94690301
w      08198080f4c    946f7c44
w      08198080f50    94790f07
w      08198080f54    934f1818
w      08198080f58    93900703
w      08198080f5c    93910f06
w      08198080f60    9390f0f0
w      08198080f64    9394ff20
w      08198080f68    9395ff00
w      08198080f6c    9396ff80
w      08198080f70    93970707
w      08198080f74    9370ff50
w      08198080f78    9371ffc3
w      08198080f7c    9374ff50
w      08198080f80    9375ffc3
w      08198080f84    93411f07
w      08198080f88    9342ffe7
w      08198080f8c    93430300
w      08198080f90    93451f0f
w      08198080f94    9346ffef
w      08198080f98    93470301
w      08198080f9c    934cffb0
w      08198080fa0    934dff7b
w      08198080fa4    934eff01
w      08198080fa8    934f0300
w      08198080fac    9358ffe0
w      08198080fb0    9359ff02
w      08198080fb4    935affff
w      08198080fb8    935b0303
w      08198080fbc    935cffe0
w      08198080fc0    935dff02
w      08198080fc4    935effff
w      08198080fc8    935f0303
w      08198080fcc    96f4ffff
w      08198080fd0    96f5ff0f
w      08198080fd4    96f6ffff
w      08198080fd8    96f7ffff
w      08198080fdc    96f8ffff
w      08198080fe0    96f9ffff
w      08198080fe4    96faffff
w      08198080fe8    96fbffff
w      08198080fec    92c61000
w      08198080ff0    947cffcc
w      08198080ff4    947dffcc
w      08198080ff8    947effcc
w      08198080ffc    947f0300
w      08198081000    9490ffcc
w      08198081004    9491ffcc
w      08198081008    9492ffcc
w      0819808100c    94930300
w      08198081010    9474fe00
w      08198081014    9475ff00
w      08198081018    94767f2d
w      0819808101c    94c0e080
w      08198081020    94c1ffeb
w      08198081024    94c21f01
w      08198081028    9438ff32
w      0819808102c    92c80100
w      08198081030    91680c0c
w      08198081034    939b1010
w      08198081038    936e0800
w      0819808103c    9380ff00
w      08198081040    9382ffff
w      08198081044    938eff40
w      08198081048    938cff51
w      0819808104c    937affff
w      08198081050    937b0101
w      08198081054    9378ffff
w      08198081058    93790101
w      0819808105c    93863f00
w      08198081060    93843f00
w      08198081064    96d70202
w      08198081068    d0000006
w      0819808106c    1048000f
w      08198081070    610701c0
w      08198081074    f00002f1
w      08198081078    00000000
w      0819808107c    91c80100
w      08198081080    96ec2e06
w      08198081084    924c1000
w      08198081088    92980300
w      0819808108c    92c4c000
w      08198081090    92c57f0a
w      08198081094    94960600
w      08198081098    91a2ff78
w      0819808109c    9294ff14
w      081980810a0    9295ffd8
w      081980810a4    92960303
w      081980810a8    9399f810
w      081980810ac    939a1f02
w      081980810b0    93437c08
w      081980810b4    91c04040
w      081980810b8    9468fcdc
w      081980810bc    94690301
w      081980810c0    946f7c44
w      081980810c4    94790f07
w      081980810c8    934f1818
w      081980810cc    93900705
w      081980810d0    93910f07
w      081980810d4    9390f040
w      081980810d8    9394ff20
w      081980810dc    9395ff00
w      081980810e0    9396ff80
w      081980810e4    93970707
w      081980810e8    9370ff50
w      081980810ec    9371ffc3
w      081980810f0    9374ff50
w      081980810f4    9375ffc3
w      081980810f8    93411f08
w      081980810fc    9342ff08
w      08198081100    93430301
w      08198081104    93451f0f
w      08198081108    9346ffef
w      0819808110c    93470301
w      08198081110    934cffb0
w      08198081114    934dff7b
w      08198081118    934eff01
w      0819808111c    934f0300
w      08198081120    9358ffe0
w      08198081124    9359ff02
w      08198081128    935affff
w      0819808112c    935b0303
w      08198081130    935cffe0
w      08198081134    935dff02
w      08198081138    935effff
w      0819808113c    935f0303
w      08198081140    96f4ffff
w      08198081144    96f5ffff
w      08198081148    96f6ffff
w      0819808114c    96f7ff0f
w      08198081150    96f8ffff
w      08198081154    96f9ffff
w      08198081158    96faffff
w      0819808115c    96fbffff
w      08198081160    92c61000
w      08198081164    947cffcc
w      08198081168    947dffcc
w      0819808116c    947effcc
w      08198081170    947f0300
w      08198081174    9490ffcc
w      08198081178    9491ffcc
w      0819808117c    9492ffcc
w      08198081180    94930300
w      08198081184    9474fe00
w      08198081188    9475ff00
w      0819808118c    94767f2d
w      08198081190    94c0e080
w      08198081194    94c1ffeb
w      08198081198    94c21f01
w      0819808119c    9438ff32
w      081980811a0    92c80100
w      081980811a4    91680c0c
w      081980811a8    939b1010
w      081980811ac    936e0800
w      081980811b0    9380ff00
w      081980811b4    9382ffff
w      081980811b8    938eff40
w      081980811bc    938cff51
w      081980811c0    937affff
